"V1" "exp-pA<15" "polyA-pA<15" "UU-pA<15" "U-pA<15" "U>3-pA<15" "polyA-NoU-pA<15" "exp-pA<25" "polyA-pA<25" "UU-pA<25" "U-pA<25" "U>3-pA<25" "polyA-NoU-pA<25" "exp" "polyA-pA>25" "UU-pA>25" "U-pA>25" "polyA-NoU-pA>25" "symbol"
"ENSG00000198876" 93 4 0 0 0 0 93 10 0 6 0 0 93 27 0 0 0 "DCAF12"
"ENSG00000198890" 55 2 0 0 0 0 55 2 0 0 0 0 55 39 0 0 0 "PRMT6"
"ENSG00000198898" 165 3 0 0 0 0 165 8 0 0 0 0 165 70 0 0 0 "CAPZA2"
"ENSG00000198912" 44 6 0 3 0 0 44 0 0 0 0 0 44 25 0 0 0 "C1orf174"
"ENSG00000198918" 194 4 0 0 0 0 194 2 0 0 0 0 194 46 0 0 0 "RPL39"
"ENSG00000203760" 68 0 0 0 0 0 68 4 0 0 0 0 68 37 0 0 0 "CENPW"
"ENSG00000204054" 114 2 0 0 0 0 114 6 2 3 0 0 114 36 0 2 0 "LINC00963"
"ENSG00000204272" 72 0 0 0 0 0 72 3 0 0 0 0 72 45 0 0 2 "LINC01420"
"ENSG00000204628" 459 8 0 0 0 0 459 2 0 0 0 0 459 132 0 0 3 "GNB2L1"
"ENSG00000204790" 68 0 0 0 0 0 68 0 0 0 0 0 68 31 2 0 2 "CBWD6"
"ENSG00000205246" 78 0 0 0 0 0 78 0 0 0 0 0 78 42 0 0 0 "RPSAP58"
"ENSG00000205339" 197 7 0 0 0 0 197 3 0 0 0 0 197 48 0 2 2 "IPO7"
"ENSG00000205542" 289 7 2 0 0 0 289 2 0 0 0 0 289 45 0 0 4 "TMSB4X"
"ENSG00000205544" 38 0 0 0 0 0 38 0 0 0 0 0 38 31 0 0 0 "TMEM256"
"ENSG00000205571" 61 7 3 3 0 0 61 3 0 0 0 0 61 21 0 0 0 "SMN2"
"ENSG00000205581" 161 4 0 0 0 0 161 9 2 2 0 0 161 61 0 0 0 "HMGN1"
"ENSG00000205871" 55 0 0 0 0 0 55 0 0 0 0 0 55 40 0 0 0 NA
"ENSG00000206053" 76 2 0 0 0 0 76 3 0 0 0 0 76 43 0 0 0 "HN1L"
"ENSG00000206075" 90 5 0 2 0 0 90 3 0 0 0 0 90 27 0 0 0 "SERPINB5"
"ENSG00000211455" 69 4 0 0 0 0 69 2 0 0 0 0 69 27 0 0 0 "STK38L"
"ENSG00000212802" 100 2 0 0 0 0 100 0 0 0 0 0 100 47 2 0 0 NA
"ENSG00000213024" 63 6 2 2 0 0 63 3 0 0 0 0 63 29 0 0 0 "NUP62"
"ENSG00000213064" 85 3 0 2 0 0 85 0 0 0 0 0 85 32 0 0 0 "SFT2D2"
"ENSG00000213246" 55 0 0 0 0 0 55 2 0 0 0 0 55 39 0 0 2 "SUPT4H1"
"ENSG00000213280" 42 0 0 0 0 0 42 0 0 0 0 0 42 33 0 0 0 NA
"ENSG00000213281" 100 2 0 0 0 0 100 0 0 0 0 0 100 40 0 0 0 "NRAS"
"ENSG00000213442" 129 0 0 0 0 0 129 2 0 2 0 0 129 71 3 0 0 NA
"ENSG00000213465" 55 0 0 0 0 0 55 0 0 0 0 0 55 32 3 0 0 "ARL2"
"ENSG00000213523" 55 2 0 0 0 0 55 2 0 0 0 0 55 33 0 0 0 "SRA1"
"ENSG00000213585" 320 13 0 2 0 0 320 7 0 3 0 0 320 71 2 0 0 "VDAC1"
"ENSG00000213593" 93 3 0 0 0 0 93 4 0 0 0 0 93 27 0 0 0 "TMX2"
"ENSG00000213598" 48 0 0 0 0 0 48 6 3 0 0 0 48 27 0 0 0 NA
"ENSG00000213619" 74 3 2 0 0 0 74 5 0 0 0 0 74 31 0 0 0 "NDUFS3"
"ENSG00000213639" 216 4 0 0 0 0 216 6 0 0 0 0 216 87 0 0 2 "PPP1CB"
"ENSG00000213741" 225 4 0 0 0 0 225 5 2 0 0 0 225 73 0 0 0 "RPS29"
"ENSG00000213753" 47 0 0 0 0 0 47 4 0 0 0 0 47 29 0 0 0 "CENPBD1P1"
"ENSG00000213853" 71 4 0 0 0 0 71 4 0 2 0 0 71 38 3 0 0 "EMP2"
"ENSG00000214194" 71 0 0 0 0 0 71 2 0 0 0 0 71 31 0 0 0 "LINC00998"
"ENSG00000214389" 65 0 0 0 0 0 65 0 0 0 0 0 65 43 0 0 0 NA
"ENSG00000214535" 72 0 0 0 0 0 72 0 0 0 0 0 72 47 0 0 0 NA
"ENSG00000215030" 86 2 0 0 0 0 86 0 0 0 0 0 86 48 0 0 0 NA
"ENSG00000215301" 201 7 0 0 2 0 201 5 0 0 0 0 201 45 0 0 0 "DDX3X"
"ENSG00000218175" 62 0 0 0 0 0 62 0 0 0 0 0 62 44 2 0 0 NA
"ENSG00000219274" 40 0 0 0 0 0 40 0 0 0 0 0 40 32 0 0 0 NA
"ENSG00000220749" 114 0 0 0 0 0 114 2 0 0 0 0 114 76 0 0 0 "RPL21P28"
"ENSG00000220842" 97 0 0 0 0 0 97 0 0 0 0 0 97 71 0 0 0 NA
"ENSG00000221914" 105 9 2 2 2 0 105 2 0 0 0 0 105 34 0 0 0 "PPP2R2A"
"ENSG00000221926" 121 2 0 0 0 0 121 3 0 0 0 0 121 35 0 0 0 "TRIM16"
"ENSG00000221983" 176 5 0 0 0 0 176 4 0 0 0 0 176 88 0 0 0 "UBA52"
"ENSG00000223361" 45 0 0 0 0 0 45 0 0 0 0 0 45 38 0 3 0 "FTH1P3"
"ENSG00000223380" 139 3 0 0 0 0 139 4 0 2 0 0 139 68 0 0 0 "LOC100996517"
"ENSG00000223551" 62 0 0 0 0 0 62 0 0 0 0 0 62 47 3 0 0 NA
"ENSG00000224578" 59 2 0 0 0 0 59 5 2 2 0 0 59 43 3 0 2 "HNRNPA1P10"
"ENSG00000224631" 52 0 0 0 0 0 52 0 0 0 0 0 52 33 0 0 2 NA
"ENSG00000225200" 47 0 0 0 0 0 47 0 0 0 0 0 47 35 0 0 0 NA
"ENSG00000225630" 156 6 0 0 0 0 156 2 0 0 0 0 156 47 0 0 0 NA
"ENSG00000226084" 75 2 0 0 0 0 75 0 0 0 0 0 75 40 0 0 0 NA
"ENSG00000226360" 68 0 0 0 0 0 68 0 0 0 0 0 68 53 0 0 2 NA
"ENSG00000226950" 70 0 0 0 0 0 70 0 0 0 0 0 70 30 2 0 0 "DANCR"
"ENSG00000226976" 43 0 0 0 0 0 43 0 0 0 0 0 43 33 0 0 0 NA
"ENSG00000227081" 84 0 0 0 0 0 84 2 0 0 0 0 84 61 0 0 3 NA
"ENSG00000227097" 127 0 0 0 0 0 127 0 0 0 0 0 127 73 0 0 0 NA
"ENSG00000227615" 69 0 0 0 0 0 69 0 0 0 0 0 69 53 0 0 2 NA
"ENSG00000228300" 77 0 0 0 0 0 77 4 0 0 0 0 77 40 0 0 0 "C19orf24"
"ENSG00000228887" 74 0 0 0 0 0 74 0 0 0 0 0 74 52 0 0 0 NA
"ENSG00000228929" 71 0 0 0 0 0 71 0 0 0 0 0 71 55 0 0 0 NA
"ENSG00000229119" 74 0 0 0 0 0 74 2 0 0 0 0 74 32 0 0 0 NA
"ENSG00000229638" 70 0 0 0 0 0 70 0 0 0 0 0 70 45 0 0 0 NA
"ENSG00000229659" 40 0 0 0 0 0 40 0 0 0 0 0 40 34 0 0 0 NA
"ENSG00000230202" 55 0 0 0 0 0 55 2 0 0 0 0 55 28 2 0 0 NA
"ENSG00000230629" 99 0 0 0 0 0 99 0 0 0 0 0 99 61 0 0 0 NA
"ENSG00000230989" 139 2 0 0 0 0 139 7 0 2 2 0 139 59 0 0 0 "HSBP1"
"ENSG00000231500" 241 0 0 0 0 0 241 2 0 0 0 0 241 65 2 0 0 "RPS18"
"ENSG00000231767" 56 0 0 0 0 0 56 0 0 0 0 0 56 45 0 0 0 "MIR4426"
"ENSG00000232112" 123 3 0 0 0 0 123 9 0 3 0 0 123 61 0 2 2 "TMA7"
"ENSG00000232119" 81 0 0 0 0 0 81 0 0 0 0 0 81 45 0 0 0 "MCTS1"
"ENSG00000232472" 49 4 0 0 0 0 49 0 0 0 0 0 49 32 0 0 0 NA
"ENSG00000232573" 57 0 0 0 0 0 57 0 0 0 0 0 57 41 0 0 0 NA
"ENSG00000233762" 45 0 0 0 0 0 45 0 0 0 0 0 45 37 0 0 0 NA
"ENSG00000233913" 93 0 0 0 0 0 93 0 0 0 0 0 93 65 0 0 0 NA
"ENSG00000234797" 67 0 0 0 0 0 67 0 0 0 0 0 67 30 0 0 0 "RPS3A"
"ENSG00000235552" 140 0 0 0 0 0 140 0 0 0 0 0 140 69 0 0 0 NA
"ENSG00000235655" 138 0 0 0 0 0 138 0 0 0 0 0 138 59 0 0 4 "H3F3AP4"
"ENSG00000235776" 44 0 0 0 0 0 44 0 0 0 0 0 44 37 0 0 0 NA
"ENSG00000236552" 104 0 0 0 0 0 104 2 0 0 0 0 104 66 0 0 0 "RPL13AP5"
"ENSG00000236801" 59 0 0 0 0 0 59 3 0 0 0 0 59 39 0 0 0 NA
"ENSG00000236844" 35 0 0 0 0 0 35 0 0 0 0 0 35 31 0 0 0 NA
"ENSG00000237190" 79 0 0 0 0 0 79 0 0 0 0 0 79 53 0 3 0 "CDKN2AIPNL"
"ENSG00000237550" 100 2 0 0 0 0 100 3 0 0 0 0 100 42 0 0 0 NA
"ENSG00000237973" 331 16 0 0 0 0 331 14 0 0 0 0 331 96 0 0 3 "LOC101926970"
"ENSG00000239559" 94 0 0 0 0 0 94 0 0 0 0 0 94 71 2 0 0 NA
"ENSG00000239672" 139 0 0 0 0 0 139 5 0 2 0 0 139 80 2 0 2 "NME1"
"ENSG00000239900" 135 3 0 0 0 0 135 7 0 0 0 0 135 62 2 0 0 "ADSL"
"ENSG00000240463" 41 0 0 0 0 0 41 0 0 0 0 0 41 32 0 0 0 NA
"ENSG00000241468" 183 0 0 0 0 0 183 0 0 0 0 0 183 92 0 0 2 "ATP5J2"
"ENSG00000241553" 117 2 0 0 0 0 117 2 0 0 0 0 117 57 0 0 3 "ARPC4"
"ENSG00000241685" 75 3 0 2 0 0 75 2 0 0 0 0 75 35 0 0 0 "ARPC1A"
"ENSG00000241837" 67 4 0 0 0 0 67 3 2 0 0 0 67 37 0 0 0 "ATP5O"
"ENSG00000242071" 70 0 0 0 0 0 70 0 0 0 0 0 70 49 0 0 2 NA
"ENSG00000242259" 47 2 0 0 0 0 47 0 0 0 0 0 47 32 0 0 0 "C22orf39"
"ENSG00000242265" 166 3 0 0 0 0 166 5 0 0 0 0 166 30 0 0 4 "PEG10"
"ENSG00000242299" 131 2 0 0 0 0 131 3 0 0 0 0 131 84 0 0 0 NA
"ENSG00000242372" 86 0 0 0 0 0 86 0 0 0 0 0 86 58 0 0 0 "EIF6"
"ENSG00000243317" 82 0 0 0 0 0 82 0 0 0 0 0 82 31 0 0 0 "LOC101930655"
"ENSG00000243964" 50 0 0 0 0 0 50 0 0 0 0 0 50 40 0 0 0 NA
"ENSG00000244187" 43 0 0 0 0 0 43 0 0 0 0 0 43 31 4 0 2 "TMEM141"
"ENSG00000244313" 136 0 0 0 0 0 136 2 0 0 0 0 136 74 0 0 0 NA
"ENSG00000244398" 74 0 0 0 0 0 74 0 0 0 0 0 74 50 0 0 2 NA
"ENSG00000244462" 67 6 0 4 0 0 67 2 0 0 0 0 67 27 0 0 0 "RBM12"
"ENSG00000247077" 73 4 0 2 0 0 73 5 0 3 0 0 73 38 0 0 0 "PGAM5"
"ENSG00000247516" 83 2 0 0 0 0 83 3 0 2 0 0 83 36 0 0 0 "MIR4458HG"
"ENSG00000247556" 93 3 0 0 0 0 93 2 0 0 0 0 93 34 0 0 0 "OIP5-AS1"
"ENSG00000249915" 144 4 0 0 0 0 144 5 0 0 0 0 144 45 3 0 0 "PDCD6"
"ENSG00000250321" 51 0 0 0 0 0 51 0 0 0 0 0 51 43 0 0 0 NA
"ENSG00000253626" 49 0 0 0 0 0 49 0 0 0 0 0 49 36 0 0 0 "EIF5AL1"
"ENSG00000253954" 43 0 0 0 0 0 43 2 0 0 0 0 43 39 0 0 0 NA
"ENSG00000254999" 79 0 0 0 0 0 79 2 0 0 0 0 79 28 0 0 0 "BRK1"
"ENSG00000255112" 62 0 0 0 0 0 62 0 0 0 0 0 62 31 0 0 0 "CHMP1B"
"ENSG00000255302" 126 0 0 0 0 0 126 3 0 0 0 0 126 53 0 0 0 "EID1"
"ENSG00000255529" 56 0 0 0 0 0 56 6 0 0 0 0 56 27 0 0 0 "POLR2M"
"ENSG00000256053" 37 2 0 0 0 0 37 2 0 2 0 0 37 27 0 0 0 "APOPT1"
"ENSG00000257103" 81 5 0 3 0 0 81 3 0 0 0 0 81 33 0 0 2 "LSM14A"
"ENSG00000257267" 51 0 0 0 0 0 51 0 0 0 0 0 51 33 0 0 2 "ZNF271"
"ENSG00000257727" 39 0 0 0 0 0 39 2 0 0 0 0 39 29 2 0 0 "CNPY2"
"ENSG00000260032" 165 14 2 4 0 0 165 5 0 0 0 0 165 20 2 0 0 "LINC00657"
"ENSG00000264281" 99 0 0 0 0 0 99 0 0 0 0 0 99 37 0 0 0 NA
"ENSG00000269728" 45 6 0 0 0 0 45 4 0 0 0 0 45 23 0 0 0 NA
"ENSG00000272047" 57 0 0 0 0 0 57 0 0 0 0 0 57 44 0 0 0 "GTF2H5"
"ENSG00000272888" 68 0 0 0 0 0 68 3 0 0 0 0 68 30 0 0 0 "LOC100507217"
